country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source,datetime
Belgium,BE,2021-W34,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-08-23
Belgium,BE,2021-W35,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-08-30
Belgium,BE,2021-W36,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-09-06
Belgium,BE,2021-W37,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-09-13
Belgium,BE,2021-W38,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-09-20
Belgium,BE,2021-W39,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-09-27
Belgium,BE,2021-W40,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-10-04
Belgium,BE,2021-W41,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-10-11
Belgium,BE,2021-W42,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-10-18
Belgium,BE,2021-W43,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-10-25
Belgium,BE,2021-W44,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-11-01
Belgium,BE,2021-W45,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-11-08
Belgium,BE,2021-W46,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-11-15
Belgium,BE,2021-W47,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-11-22
Belgium,BE,2021-W48,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-11-29
Belgium,BE,2021-W49,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-12-06
Belgium,BE,2021-W50,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-12-13
Belgium,BE,2021-W51,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-12-20
Belgium,BE,2021-W52,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2021-12-27
Belgium,BE,2022-W01,national,BE,Belgium,155824.0,2.0,11566041,0.017292002,5.656215365,TESSy,2022-01-03
Belgium,BE,2022-W02,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-01-10
Belgium,BE,2022-W03,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-01-17
Belgium,BE,2022-W04,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-01-24
Belgium,BE,2022-W05,national,BE,Belgium,185902.0,1.0,11566041,0.008646001,5.656215365,TESSy,2022-01-31
Belgium,BE,2022-W06,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-02-07
Belgium,BE,2022-W07,national,BE,Belgium,63181.0,2.0,11566041,0.017292002,5.656215365,TESSy,2022-02-14
Belgium,BE,2022-W08,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-02-21
Belgium,BE,2022-W09,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-02-28
Belgium,BE,2022-W10,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-03-07
Belgium,BE,2022-W11,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-03-14
Belgium,BE,2022-W12,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-03-21
Belgium,BE,2022-W13,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-03-28
Belgium,BE,2022-W14,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-04-04
Belgium,BE,2022-W15,national,BE,Belgium,52575.0,2.0,11566041,0.017292002,5.656215365,TESSy,2022-04-11
Belgium,BE,2022-W16,national,BE,Belgium,40214.0,7.0,11566041,0.060522006,5.656215365,TESSy,2022-04-18
Belgium,BE,2022-W17,national,BE,Belgium,32666.0,1.0,11566041,0.008646001,5.656215365,TESSy,2022-04-25
Belgium,BE,2022-W18,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-05-02
Belgium,BE,2022-W19,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-05-09
Belgium,BE,2022-W20,national,BE,Belgium,16120.0,1.0,11566041,0.008646001,5.656215365,TESSy,2022-05-16
Belgium,BE,2022-W21,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-05-23
Belgium,BE,2022-W22,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-05-30
Belgium,BE,2022-W23,national,BE,Belgium,13506.0,1.0,11566041,0.008646001,5.656215365,TESSy,2022-06-06
Belgium,BE,2022-W24,national,BE,Belgium,14645.0,123800.0,11566041,1070.374902,5.656215365,,2022-06-13
Belgium,BE,2022-W25,national,BE,Belgium,28191.0,2.0,11566041,0.017292002,5.656215365,TESSy,2022-06-20
Belgium,BE,2022-W26,national,BE,Belgium,40429.0,2.0,11566041,0.017292002,5.656215365,TESSy,2022-06-27
Belgium,BE,2022-W27,national,BE,Belgium,54886.0,4.0,11566041,0.034584003,5.656215365,TESSy,2022-07-04
Belgium,BE,2022-W28,national,BE,Belgium,48062.0,4.0,11566041,0.034584003,5.656215365,TESSy,2022-07-11
Belgium,BE,2022-W29,national,BE,Belgium,29366.0,3.0,11566041,0.025938002,5.656215365,TESSy,2022-07-18
Belgium,BE,2022-W30,national,BE,Belgium,26917.0,15.0,11566041,0.129690012,5.656215365,TESSy,2022-07-25
Belgium,BE,2022-W31,national,BE,Belgium,19476.0,11.0,11566041,0.095106009,5.656215365,TESSy,2022-08-01
Belgium,BE,2022-W32,national,BE,Belgium,14944.0,6.0,11566041,0.051876005,5.656215365,TESSy,2022-08-08
Belgium,BE,2022-W33,national,BE,Belgium,11634.0,7.0,11566041,0.060522006,5.656215365,TESSy,2022-08-15
Belgium,BE,2022-W34,national,BE,Belgium,10686.0,10.0,11566041,0.086460008,5.656215365,TESSy,2022-08-22
Belgium,BE,2022-W35,national,BE,Belgium,10441.0,19.0,11566041,0.164274016,5.656215365,TESSy,2022-08-29
Belgium,BE,2022-W36,national,BE,Belgium,11334.0,28594.0,11566041,247.2237475,39.63768623,TESSy,2022-09-05
Belgium,BE,2022-W37,national,BE,Belgium,13097.0,69995.0,11566041,605.1768276,18.71133652,TESSy,2022-09-12
Belgium,BE,2022-W38,national,BE,Belgium,16157.0,83179.0,11566041,719.1657024,19.42437394,TESSy,2022-09-19
Belgium,BE,2022-W39,national,BE,Belgium,20131.0,89533.0,11566041,774.1023916,22.48444708,TESSy,2022-09-26
Belgium,BE,2022-W40,national,BE,Belgium,12434.0,89016.0,11566041,769.6324092,13.96827537,TESSy,2022-10-03
Bulgaria,BG,2020-W01,national,BG,Bulgaria,0.0,23370.0,6916548,337.885315,0.0,TESSy,2020-01-06
Bulgaria,BG,2020-W02,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-01-13
Bulgaria,BG,2020-W03,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-01-20
Bulgaria,BG,2020-W04,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-01-27
Bulgaria,BG,2020-W05,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-02-03
Bulgaria,BG,2020-W06,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-02-10
Bulgaria,BG,2020-W07,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-02-17
Bulgaria,BG,2020-W08,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-02-24
Bulgaria,BG,2020-W09,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-03-02
Bulgaria,BG,2020-W10,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-03-09
Bulgaria,BG,2020-W11,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-03-16
Bulgaria,BG,2020-W12,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-03-23
Bulgaria,BG,2020-W13,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-03-30
Bulgaria,BG,2020-W14,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-04-06
Bulgaria,BG,2020-W15,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-04-13
Bulgaria,BG,2020-W16,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-04-20
Bulgaria,BG,2020-W17,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-04-27
Bulgaria,BG,2020-W18,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-05-04
Bulgaria,BG,2020-W19,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-05-11
Bulgaria,BG,2020-W20,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-05-18
Bulgaria,BG,2020-W21,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-05-25
Bulgaria,BG,2020-W22,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-06-01
Bulgaria,BG,2020-W23,national,BG,Bulgaria,5526.0,64748.0,6916548,936.1317235,9.094017971,,2020-06-08
Bulgaria,BG,2020-W24,national,BG,Bulgaria,555.0,13175.0,6916548,190.4851958,4.212523719,TESSy,2020-06-15
Bulgaria,BG,2020-W25,national,BG,Bulgaria,606.0,13137.0,6916548,189.9357888,4.612925325,TESSy,2020-06-22
Bulgaria,BG,2020-W26,national,BG,Bulgaria,753.0,16357.0,6916548,236.4908044,4.603533655,TESSy,2020-06-29
Bulgaria,BG,2020-W27,national,BG,Bulgaria,1052.0,20082.0,6916548,290.3471501,5.23852206,TESSy,2020-07-06
Bulgaria,BG,2020-W28,national,BG,Bulgaria,1498.0,22483.0,6916548,325.0609986,6.662811902,TESSy,2020-07-13
Bulgaria,BG,2020-W29,national,BG,Bulgaria,1463.0,28230.0,6916548,408.1515808,5.182430039,TESSy,2020-07-20
Bulgaria,BG,2020-W30,national,BG,Bulgaria,1674.0,32426.0,6916548,468.8176819,5.162523901,TESSy,2020-07-27
Bulgaria,BG,2020-W31,national,BG,Bulgaria,1524.0,35208.0,6916548,509.0400587,4.328561691,TESSy,2020-08-03
Bulgaria,BG,2020-W32,national,BG,Bulgaria,1507.0,32536.0,6916548,470.4080706,4.631792476,TESSy,2020-08-10
Bulgaria,BG,2020-W33,national,BG,Bulgaria,990.0,29994.0,6916548,433.6556328,3.300660132,TESSy,2020-08-17
Bulgaria,BG,2020-W34,national,BG,Bulgaria,894.0,34968.0,6916548,505.5701197,2.556623198,TESSy,2020-08-24
Bulgaria,BG,2020-W35,national,BG,Bulgaria,937.0,34715.0,6916548,501.9122256,2.699121417,TESSy,2020-08-31
Bulgaria,BG,2020-W36,national,BG,Bulgaria,886.0,36540.0,6916548,528.2982204,2.424740011,TESSy,2020-09-07
Bulgaria,BG,2020-W37,national,BG,Bulgaria,841.0,23980.0,6916548,346.7047435,3.507089241,TESSy,2020-09-14
Bulgaria,BG,2020-W38,national,BG,Bulgaria,928.0,28047.0,6916548,405.5057523,3.308731772,TESSy,2020-09-21
Bulgaria,BG,2020-W39,national,BG,Bulgaria,1178.0,23428.0,6916548,338.7238836,5.028171419,TESSy,2020-09-28
Bulgaria,BG,2020-W40,national,BG,Bulgaria,1521.0,26590.0,6916548,384.4403306,5.720195562,TESSy,2020-10-05
Bulgaria,BG,2020-W41,national,BG,Bulgaria,2801.0,30015.0,6916548,433.9592525,9.332000666,TESSy,2020-10-12
Bulgaria,BG,2020-W42,national,BG,Bulgaria,4789.0,35596.0,6916548,514.6497935,13.45375885,TESSy,2020-10-19
Bulgaria,BG,2020-W43,national,BG,Bulgaria,8454.0,52193.0,6916548,754.6105369,16.19757439,TESSy,2020-10-26
Bulgaria,BG,2020-W44,national,BG,Bulgaria,15282.0,62357.0,6916548,901.5624557,24.50727264,TESSy,2020-11-02
Bulgaria,BG,2020-W45,national,BG,Bulgaria,21641.0,71318.0,6916548,1031.121305,30.34437309,TESSy,2020-11-09
Bulgaria,BG,2020-W46,national,BG,Bulgaria,22950.0,60623.0,6916548,876.4921461,37.85691899,TESSy,2020-11-16
Bulgaria,BG,2020-W47,national,BG,Bulgaria,23262.0,58036.0,6916548,839.0890947,40.08201806,TESSy,2020-11-23
Bulgaria,BG,2020-W48,national,BG,Bulgaria,21050.0,52525.0,6916548,759.4106193,40.07615421,TESSy,2020-11-30
Bulgaria,BG,2020-W49,national,BG,Bulgaria,19097.0,50922.0,6916548,736.234318,37.50245473,TESSy,2020-12-07
Bulgaria,BG,2020-W50,national,BG,Bulgaria,18108.0,47441.0,6916548,685.9057437,38.16951582,TESSy,2020-12-14
Bulgaria,BG,2020-W51,national,BG,Bulgaria,12077.0,38010.0,6916548,549.5515971,31.77321757,TESSy,2020-12-21
Bulgaria,BG,2020-W52,national,BG,Bulgaria,6355.0,26986.0,6916548,390.1657301,23.54924776,TESSy,2020-12-28
Bulgaria,BG,2020-W53,national,BG,Bulgaria,5496.0,32509.0,6916548,470.0177025,16.90608754,TESSy,2021-01-04
Bulgaria,BG,2021-W01,national,BG,Bulgaria,5526.0,37300.0,6916548,539.2863608,14.8150134,TESSy,2021-01-04
Bulgaria,BG,2021-W02,national,BG,Bulgaria,3330.0,47576.0,6916548,687.8575844,6.999327392,TESSy,2021-01-11
Bulgaria,BG,2021-W03,national,BG,Bulgaria,2960.0,47075.0,6916548,680.6140867,6.287838555,TESSy,2021-01-18
Bulgaria,BG,2021-W04,national,BG,Bulgaria,3922.0,74094.0,6916548,1071.256933,5.293276109,TESSy,2021-01-25
Bulgaria,BG,2021-W05,national,BG,Bulgaria,4934.0,63603.0,6916548,919.5772226,7.757495716,TESSy,2021-02-01
Bulgaria,BG,2021-W06,national,BG,Bulgaria,5964.0,67209.0,6916548,971.7130569,8.873811543,TESSy,2021-02-08
Bulgaria,BG,2021-W07,national,BG,Bulgaria,6923.0,66017.0,6916548,954.4790262,10.48669282,TESSy,2021-02-15
Bulgaria,BG,2021-W08,national,BG,Bulgaria,10267.0,76397.0,6916548,1104.55389,13.43900939,TESSy,2021-02-22
Bulgaria,BG,2021-W09,national,BG,Bulgaria,13105.0,78971.0,6916548,1141.768986,16.59469932,TESSy,2021-03-01
Bulgaria,BG,2021-W10,national,BG,Bulgaria,18067.0,95963.0,6916548,1387.440671,18.82704792,TESSy,2021-03-08
Bulgaria,BG,2021-W11,national,BG,Bulgaria,24602.0,108523.0,6916548,1569.034148,22.66984879,TESSy,2021-03-15
Bulgaria,BG,2021-W12,national,BG,Bulgaria,25290.0,108619.0,6916548,1570.422124,23.28321933,TESSy,2021-03-22
Bulgaria,BG,2021-W13,national,BG,Bulgaria,24489.0,111672.0,6916548,1614.56264,21.92940039,TESSy,2021-03-29
Bulgaria,BG,2021-W14,national,BG,Bulgaria,19272.0,100794.0,6916548,1457.287653,19.12018573,TESSy,2021-04-05
Bulgaria,BG,2021-W15,national,BG,Bulgaria,14432.0,90806.0,6916548,1312.880356,15.89322291,TESSy,2021-04-12
Bulgaria,BG,2021-W16,national,BG,Bulgaria,11137.0,84415.0,6916548,1220.478771,13.19315288,TESSy,2021-04-19
Bulgaria,BG,2021-W17,national,BG,Bulgaria,7746.0,83755.0,6916548,1210.936438,9.24840308,TESSy,2021-04-26
Bulgaria,BG,2021-W18,national,BG,Bulgaria,5115.0,59307.0,6916548,857.4653136,8.624614295,TESSy,2021-05-03
Bulgaria,BG,2021-W19,national,BG,Bulgaria,4080.0,79195.0,6916548,1145.007596,5.151840394,TESSy,2021-05-10
Bulgaria,BG,2021-W20,national,BG,Bulgaria,2524.0,79276.0,6916548,1146.178701,3.183813512,TESSy,2021-05-17
Bulgaria,BG,2021-W21,national,BG,Bulgaria,1656.0,73497.0,6916548,1062.62546,2.25315319,TESSy,2021-05-24
Bulgaria,BG,2021-W22,national,BG,Bulgaria,1205.0,82558.0,6916548,1193.630117,1.459579932,TESSy,2021-05-31
Bulgaria,BG,2021-W23,national,BG,Bulgaria,868.0,79994.0,6916548,1156.559602,1.085081381,TESSy,2021-06-07
Bulgaria,BG,2021-W24,national,BG,Bulgaria,711.0,83580.0,6916548,1208.406274,0.850681981,TESSy,2021-06-14
Bulgaria,BG,2021-W25,national,BG,Bulgaria,510.0,76837.0,6916548,1110.915445,0.663742728,TESSy,2021-06-21
Bulgaria,BG,2021-W26,national,BG,Bulgaria,519.0,93462.0,6916548,1351.281015,0.5553059,TESSy,2021-06-28
Bulgaria,BG,2021-W27,national,BG,Bulgaria,412.0,88984.0,6916548,1286.537735,0.463004585,TESSy,2021-07-05
Bulgaria,BG,2021-W28,national,BG,Bulgaria,484.0,93106.0,6916548,1346.133938,0.519837604,TESSy,2021-07-12
Bulgaria,BG,2021-W29,national,BG,Bulgaria,699.0,98408.0,6916548,1422.790675,0.710308105,TESSy,2021-07-19
Bulgaria,BG,2021-W30,national,BG,Bulgaria,1425.0,111907.0,6916548,1617.960289,1.273378788,TESSy,2021-07-26
Bulgaria,BG,2021-W31,national,BG,Bulgaria,2819.0,120672.0,6916548,1744.685355,2.336084593,TESSy,2021-08-02
Bulgaria,BG,2021-W32,national,BG,Bulgaria,5089.0,121914.0,6916548,1762.642289,4.174253982,TESSy,2021-08-09
Bulgaria,BG,2021-W33,national,BG,Bulgaria,7949.0,140869.0,6916548,2036.695184,5.642831283,TESSy,2021-08-16
Bulgaria,BG,2021-W34,national,BG,Bulgaria,10237.0,151178.0,6916548,2185.743524,6.771487915,TESSy,2021-08-23
Bulgaria,BG,2021-W35,national,BG,Bulgaria,10397.0,160428.0,6916548,2319.480758,6.48078889,TESSy,2021-08-30
Bulgaria,BG,2021-W36,national,BG,Bulgaria,9290.0,140738.0,6916548,2034.801175,6.600918018,TESSy,2021-09-06
Bulgaria,BG,2021-W37,national,BG,Bulgaria,10893.0,137111.0,6916548,1982.361721,7.944657978,TESSy,2021-09-13
Bulgaria,BG,2021-W38,national,BG,Bulgaria,10637.0,116967.0,6916548,1691.118171,9.094017971,TESSy,2021-09-20
Bulgaria,BG,2021-W39,national,BG,Bulgaria,13116.0,126527.0,6916548,1829.337409,10.36616691,TESSy,2021-09-27
Bulgaria,BG,2021-W40,national,BG,Bulgaria,14760.0,119870.0,6916548,1733.089975,12.31333945,TESSy,2021-10-04
Bulgaria,BG,2021-W41,national,BG,Bulgaria,19378.0,121522.0,6916548,1756.974722,15.94608384,TESSy,2021-10-11
Bulgaria,BG,2021-W42,national,BG,Bulgaria,28454.0,183232.0,6916548,2649.1828,15.52894691,TESSy,2021-10-18
Bulgaria,BG,2021-W43,national,BG,Bulgaria,32962.0,289399.0,6916548,4184.153714,11.3898113,TESSy,2021-10-25
Bulgaria,BG,2021-W44,national,BG,Bulgaria,30471.0,277408.0,6916548,4010.786884,10.98418214,TESSy,2021-11-01
Bulgaria,BG,2021-W45,national,BG,Bulgaria,23313.0,238007.0,6916548,3441.124098,9.79509006,TESSy,2021-11-08
Bulgaria,BG,2021-W46,national,BG,Bulgaria,17736.0,217358.0,6916548,3142.579217,8.159810083,TESSy,2021-11-15
Bulgaria,BG,2021-W47,national,BG,Bulgaria,16073.0,211222.0,6916548,3053.864442,7.60952931,TESSy,2021-11-22
Bulgaria,BG,2021-W48,national,BG,Bulgaria,13826.0,189341.0,6916548,2737.507207,7.302169102,TESSy,2021-11-29
Bulgaria,BG,2021-W49,national,BG,Bulgaria,11702.0,205048.0,6916548,2964.60026,5.70695642,TESSy,2021-12-06
Bulgaria,BG,2021-W50,national,BG,Bulgaria,10181.0,210492.0,6916548,3043.310044,4.836763392,TESSy,2021-12-13
Bulgaria,BG,2021-W51,national,BG,Bulgaria,9545.0,185198.0,6916548,2677.607384,5.153943347,TESSy,2021-12-20
Bulgaria,BG,2021-W52,national,BG,Bulgaria,14302.0,168842.0,6916548,2441.131038,8.470641191,TESSy,2021-12-27
Bulgaria,BG,2022-W01,national,BG,Bulgaria,30517.0,235052.0,6916548,3398.400474,12.98308459,TESSy,2022-01-03
Bulgaria,BG,2022-W02,national,BG,Bulgaria,39528.0,231160.0,6916548,3342.129629,17.09984426,TESSy,2022-01-10
Bulgaria,BG,2022-W03,national,BG,Bulgaria,59152.0,257061.0,6916548,3716.608343,23.01088069,TESSy,2022-01-17
Bulgaria,BG,2022-W04,national,BG,Bulgaria,61831.0,244062.0,6916548,3528.667769,25.33413641,TESSy,2022-01-24
Bulgaria,BG,2022-W05,national,BG,Bulgaria,54043.0,232202.0,6916548,3357.194948,23.27413201,TESSy,2022-01-31
Bulgaria,BG,2022-W06,national,BG,Bulgaria,42030.0,194030.0,6916548,2805.301142,21.66159872,TESSy,2022-02-07
Bulgaria,BG,2022-W07,national,BG,Bulgaria,31128.0,169670.0,6916548,2453.102328,18.34620145,TESSy,2022-02-14
Bulgaria,BG,2022-W08,national,BG,Bulgaria,21383.0,138571.0,6916548,2003.470517,15.43107865,TESSy,2022-02-21
Bulgaria,BG,2022-W09,national,BG,Bulgaria,13015.0,104925.0,6916548,1517.013979,12.40409817,TESSy,2022-02-28
Bulgaria,BG,2022-W10,national,BG,Bulgaria,11365.0,98834.0,6916548,1428.949817,11.49907926,TESSy,2022-03-07
Bulgaria,BG,2022-W11,national,BG,Bulgaria,11538.0,99388.0,6916548,1436.959593,11.60904737,TESSy,2022-03-14
Bulgaria,BG,2022-W12,national,BG,Bulgaria,9388.0,83382.0,6916548,1205.543575,11.25902473,TESSy,2022-03-21
Bulgaria,BG,2022-W13,national,BG,Bulgaria,7351.0,77631.0,6916548,1122.39516,9.469155363,TESSy,2022-03-28
Bulgaria,BG,2022-W14,national,BG,Bulgaria,4690.0,64748.0,6916548,936.1317235,7.24346698,TESSy,2022-04-04
Bulgaria,BG,2022-W15,national,BG,Bulgaria,4082.0,58045.0,6916548,839.2192174,7.032474804,TESSy,2022-04-11
Bulgaria,BG,2022-W16,national,BG,Bulgaria,3667.0,51001.0,6916548,737.3765063,7.190055097,TESSy,2022-04-18
Bulgaria,BG,2022-W17,national,BG,Bulgaria,3837.0,51907.0,6916548,750.4755262,7.392066581,TESSy,2022-04-25
Bulgaria,BG,2022-W18,national,BG,Bulgaria,2421.0,29984.0,6916548,433.511052,8.074306297,TESSy,2022-05-02
Bulgaria,BG,2022-W19,national,BG,Bulgaria,2354.0,40517.0,6916548,585.7980021,5.809906953,TESSy,2022-05-09
Bulgaria,BG,2022-W20,national,BG,Bulgaria,1813.0,37414.0,6916548,540.9345818,4.845779655,TESSy,2022-05-16
Bulgaria,BG,2022-W21,national,BG,Bulgaria,1342.0,32194.0,6916548,465.4634075,4.168478598,TESSy,2022-05-23
Bulgaria,BG,2022-W22,national,BG,Bulgaria,1148.0,28757.0,6916548,415.7709886,3.992071496,TESSy,2022-05-30
Bulgaria,BG,2022-W23,national,BG,Bulgaria,1052.0,3130.0,6916548,45.25378845,33.61022364,TESSy,2022-06-06
Bulgaria,BG,2022-W24,national,BG,Bulgaria,1179.0,23855.0,6916548,344.8974835,4.942360092,TESSy,2022-06-13
Bulgaria,BG,2022-W25,national,BG,Bulgaria,1933.0,21150.0,6916548,305.7883788,9.139479905,TESSy,2022-06-20
Bulgaria,BG,2022-W26,national,BG,Bulgaria,3123.0,24539.0,6916548,354.7868098,12.72667998,TESSy,2022-06-27
Bulgaria,BG,2022-W27,national,BG,Bulgaria,4842.0,29281.0,6916548,423.3470222,16.53632048,TESSy,2022-07-04
Bulgaria,BG,2022-W28,national,BG,Bulgaria,6496.0,33646.0,6916548,486.4565387,19.30690127,TESSy,2022-07-11
